timestamp,block_number,tx_to,amount0,amount1,pool_address,gas_price,gas_used
1755464456,11399604,0x058e99e564c3a600bdea7f082aba09a877023e0e,624864958835851264,-28833915,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,929873234,364837
1755464470,11399619,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,21000000000000000000,-968863240,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1265000000,124377
1755464471,11399620,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,48000000000000000000,-2214178624,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1210000000,125286
1755464485,11399634,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,44697605987657138176,-2061724440,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,6487196984,123018
1755464489,11399638,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,86699092229268996096,-3998760435,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,14475144157,129710
1755464490,11399639,0x0a0758d937d1059c356d4714e57f5df0239bce1a,-5201524905148676228,240189504,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,210000000,470388
1755464490,11399639,0x0a0758d937d1059c356d4714e57f5df0239bce1a,-38150858510933702631,1761312576,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,210000000,470388
1755464492,11399641,0x434f62842c4b114ade5660e574e75a80d8752f0a,-477798865564146478,22059095,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,224609404,332396
1755464497,11399646,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,9000000000000000000,-415162783,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1265000000,125360
1755464501,11399650,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,660000000000000000,-30442945,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,210000000,135519
1755464506,11399655,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,5150533059554430653,-237552213,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2000346103,198407
1755464506,11399655,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,1931187433795479120,-89069581,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,765583453,200558
1755464506,11399655,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,1931297205500679862,-89074430,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,757123764,202994
1755464525,11399675,0x8336f3d8437e931b04c5214dd6c4bfbfafec2a78,-41197282077973691,1901982,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,111482909,342725
1755464552,11399702,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2308454793,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20322533925,137995
1755464552,11399702,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-24092732917860392224,1112391023,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,13810217286,201999
1755464552,11399702,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-21657893650569814259,1000000000,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1210000000,123846
1755464552,11399702,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-1948364418119081783,89962261,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1174034154,199425
1755464555,11399705,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,-145908681772427710,6737083,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,110000000,139514
1755464557,11399707,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-84611808009471067644,3907011011,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,53095656658,208303
1755464557,11399707,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-49780404722573115181,2298838354,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,18821788749,127109
1755464557,11399707,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-9329094907192044570,430770976,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,6128217489,210008
1755464557,11399707,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-6744905600913715593,311487897,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,3921554479,203127
1755464558,11399708,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-20040032469244788741,925563559,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,7637809427,131009
1755464560,11399710,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-78693389998294270562,3634349311,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,49112319883,207837
1755464560,11399710,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-46220493596102029483,2134797997,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,27670481499,234678
1755464560,11399710,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-7850567386564355322,362608440,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4564394551,200063
1755464561,11399711,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-4899086992145654275,226284847,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2873987847,204011
1755464561,11399711,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2309538563,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140540743,150523
1755464562,11399712,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-746246229501367804630,34486841533,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,280858056439,160123
1755464562,11399712,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2311837719,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30222091941,126493
1755464562,11399712,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-40039987019305070431,1850155422,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,15165354000,131281
1755464562,11399712,0xbbbfd134e9b44bfb5123898ba36b01de7ab93d98,-2641900655580467021,122117373,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1103383793,465822
1755464562,11399712,0xbbbfd134e9b44bfb5123898ba36b01de7ab93d98,-2641045122695471843,122117373,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1103383793,465822
1755464563,11399713,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2311989863,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,144737310,133427
1755464579,11399729,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,1000000000000000000,-46194983,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,120000000,121714
1755464604,11399755,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-7660111538603156347,354104524,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,2980231976,130983
1755464606,11399757,0x0a0758d937d1059c356d4714e57f5df0239bce1a,-2023713336504770556,93579021,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,120000000,523430
1755464614,11399765,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-1945935778716999922,89961752,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1272867015,201454
1755464618,11399769,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-1945874905396634022,89961709,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1298448666,201124
1755464619,11399770,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-5631375597757336234,260365008,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,3736905630,240254
1755464619,11399770,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-15137816020328612034,700000000,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1265000000,126711
1755464620,11399771,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-9997803570076421478,462402355,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,4232606941,129355
1755464620,11399771,0x434f62842c4b114ade5660e574e75a80d8752f0a,104718311696205993,-4838774,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,110000000,188545
1755464621,11399772,0x434f62842c4b114ade5660e574e75a80d8752f0a,43689465916613313,-2018780,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,111199852,186799
1755464638,11399789,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-34600353725970371109,1600000000,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1210000000,130552
1755464643,11399795,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-21106691457341691224,976055985,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,13046845602,201983
1755464643,11399795,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-2129576904733515929,98481398,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1370561510,202978
1755464644,11399796,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-108099355335224584,5000000,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,110000000,142723
1755464651,11399803,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-86491824008378373444,4000000000,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1210000000,130562
1755464680,11399832,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,53335092438024101538,-2464180935,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,330000000,210169
1755464707,11399860,0xe95f6eaeae1e4d650576af600b33d9f7e5f9f7fd,-998884861284879588,46195022,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,330000000,269865
1755464719,11399872,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-282732097817959150720,13077715790,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,193324390194,138459
1755464720,11399873,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-949576221480687620594,43956324272,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,392743878349,159795
1755464720,11399873,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2315971398,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30222786254,126480
1755464720,11399873,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-59980053387828985801,2775533896,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,24892709837,161629
1755464720,11399873,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2316116381,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20320000000,134101
1755464721,11399874,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-9989976713862949424,462518033,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,4234066545,130229
1755464721,11399874,0x3994898cf05c7e09683d3daade57c0945ffba027,12172672638720000000,-563316145,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,291605482,230274
1755464721,11399874,0x99e854bbab42da92acce010c44fc69e4fdda4a66,254555835616723517,-11780017,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,152582000,201379
1755464721,11399874,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2316225355,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,126698
1755464722,11399875,0xfb3e7f78eec7f50875e6ba68c51de3e0bc8b0fd3,141134400000000000,-6531649,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,808338204,167403
1755464722,11399875,0xea1a08198d9f6271defd91321b74422a779a9050,167623338836576738,-7757546,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,122614191,324867
1755464723,11399876,0x434f62842c4b114ade5660e574e75a80d8752f0a,117549374357550422,-5440140,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,122614191,306451
1755464724,11399877,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-1942911323261898376,89961248,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1326313982,203627
1755464724,11399877,0xfb3e7f78eec7f50875e6ba68c51de3e0bc8b0fd3,47191815000000000,-2184019,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,191767846,167927
1755464725,11399878,0x434f62842c4b114ade5660e574e75a80d8752f0a,90511139515557033,-4188820,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,120062987,277059
1755464726,11399879,0xd6b17649dd36da4ea1d8fe2d55e1101df729967f,22059282973829394,-1020895,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,124455544,169092
1755464727,11399880,0x3994898cf05c7e09683d3daade57c0945ffba027,400000000000000000,-18511838,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,110000000,199169
1755464732,11399885,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-39950007241847388597,1850349761,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,17360194561,130133
1755464733,11399886,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-28425353306035399697,1316853511,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,17450930760,239549
1755464733,11399886,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-8634124746744823572,400000000,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1210000000,122835
1755464734,11399887,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-54905302182150443698,2543743041,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,34576952613,208392
1755464734,11399887,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-4516189311738278387,209241224,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2770047802,201522
1755464735,11399888,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-4883970703089923235,226282371,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2994975013,201669
1755464735,11399888,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-2125592017233707172,98480885,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1399213030,209880
1755464736,11399889,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-28421683454945095017,1316850659,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,17464828314,202092
1755464736,11399889,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-2493288537673126392,115520591,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1632848863,202828
1755464736,11399889,0x48296a0d036e13dedf1d4a6c1138db7b93ea2aa9,-2309351588245095258,107000337,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1472235268,202509
1755464748,11399901,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,1184586971100734464,-54831223,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,330345992,122085
1755464753,11399906,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,4543459749117419008,-210303313,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,325444444,122085
1755464761,11399915,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,4576430948515637760,-211828243,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,205921501,122085
1755464766,11399920,0x8d5899248ea8b5805c2a62a9c02150f61b390f8c,453829054318658194,-21006384,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1038258971,278479
1755464776,11399930,0x058e99e564c3a600bdea7f082aba09a877023e0e,-2510090245950252660,116300112,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,927233212,307957
1755464782,11399936,0x058e99e564c3a600bdea7f082aba09a877023e0e,-1776566949262102877,82313968,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,802356325,307486
1755464797,11399951,0x058e99e564c3a600bdea7f082aba09a877023e0e,-474232468003085301,21972768,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,575518635,365986
1755464799,11399953,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,730000000000000000,-33789417,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,224062
1755464802,11399956,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,25000000000000000000,-1156965435,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,110061459,142252
1755464805,11399959,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,24297223242593206272,-1124624865,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,3385196020,122940
1755464807,11399961,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2314199769,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,142646278,120860
1755464810,11399964,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2314054930,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,142067455,151922
1755464818,11399972,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2313910129,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,110343
1755464827,11399982,0x91be6157ef03da7fcb52caeb8862ef259822cd6e,1000000000000000000,-46276725,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,130000000,345227
1755464834,11399989,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,137570252392759443456,-6365748928,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30453945084,129689
1755464834,11399989,0x058e99e564c3a600bdea7f082aba09a877023e0e,-1167529635085108289,54076208,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,482952921,318220
1755464835,11399990,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,-401175464676577602,18580461,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,110000000,305728
1755464839,11399994,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,1280000000000,-58,0x161fb7d6c764f81dae581e8a4981772750416727,106050000,135448
