timestamp,block_number,tx_to,amount0,amount1,pool_address,gas_price,gas_used
1755302509,11235079,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-12198653904428383619,582369214,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,130000000,149460
1755302512,11235082,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,1902466865368761306,-90755767,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1019775112,123227
1755302515,11235085,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,8720000000000000000,-415877391,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1200773121,122668
1755302523,11235094,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,102212526166048800768,-4873168114,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,21734808350,129633
1755302524,11235095,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,50000000000000000000,-2383603529,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20320000000,119857
1755302524,11235095,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2383447568,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,121791
1755302526,11235097,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2383291623,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,121801
1755302527,11235098,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,122090680181950005248,-5818898699,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,58786886795,129661
1755302527,11235098,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,10710000000000000000,-510552276,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1451373676,122294
1755302528,11235099,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2382755005,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,116041
1755302531,11235102,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,36057589245655678976,-1718231286,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,5227047361,122977
1755302532,11235103,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,26880545050554363904,-1280870207,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,3688598688,129689
1755302549,11235120,0x6d99e7f6747af2cdbb5164b6dd50e40d4fde1e77,-1469401411972270321,70086552,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,124104519,144924
1755302558,11235129,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,110645341305416155136,-5271836719,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,24434437457,129663
1755302558,11235129,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,50000000000000000000,-2382062572,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,22222852528,148116
1755302558,11235129,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,50000000000000000000,-2381906327,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20330440501,122690
1755302559,11235130,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,3840000000000000000,-182923944,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,589184051,116048
1755302560,11235131,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,10570000000000000000,-503626812,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1433725456,122584
1755302561,11235132,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,78991569312862968667,-3762672992,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,28465019503,125302
